pc1,pc2,value
2.4268259E-01,-1.1628729E+00,0
-2.456207E+00,3.7162763E-01,0
2.8761494E+00,-3.3180125E+00,1
-1.16421E+00,-5.1862117E-02,0
-7.2297037E-01,-1.0834901E+00,0
-1.2750788E-01,-1.5409812E+00,0
-2.278762E-01,-2.4408696E+00,0
6.8070304E-01,-1.6094704E+00,1
5.019057E-01,-3.4765246E+00,0
2.2494684E-01,-1.2559601E+00,0
-1.0463631E+00,-1.8408741E+00,1
7.435006E-01,-4.4810085E+00,1
1.7549111E-01,-3.7219453E-01,0
-1.8267554E-01,-2.3967245E+00,0
-1.5366001E+00,9.066981E-02,1
6.14505E-01,-5.762063E-01,0
1.7457939E+00,-2.1804006E+00,0
1.3757108E+00,-2.3801139E-01,0
-1.0994093E+00,-1.8437074E+00,0
-1.2020208E+00,-1.9278387E+00,0
1.717414E-01,-1.075222E+00,0
8.807779E-02,-1.2123728E+00,1
1.2602481E+00,3.1305086E-02,1
-4.0124217E-01,-1.3412082E+00,0
1.6966636E+00,-3.8433673E+00,0
-3.2412026E+00,2.7747946E+00,0
-4.1714233E-01,-6.112511E-01,0
-2.1228876E+00,3.418268E-01,0
3.6985264E+00,-1.4487108E+00,1
-3.0270243E-01,-1.414636E+00,0
-8.705489E-01,-6.0326064E-01,0
-3.2058582E+00,2.446959E+00,0
2.3984265E+00,7.161487E-03,1
-2.0851765E+00,4.7673222E-01,0
1.1902583E+00,-4.8710747E+00,0
-6.132348E-01,-2.869161E-01,0
-7.48181E-01,-1.0786595E+00,0
2.835993E+00,-3.7695813E+00,1
4.2040415E+00,2.491716E+00,0
-2.329113E+00,-9.303693E-02,0
-8.64444E-01,-1.7082069E+00,0
3.902918E-01,-3.5731876E+00,1
-3.40515E-01,-1.4303526E+00,0
4.516915E+00,1.4411005E+00,0
6.572795E-01,2.4659991E+00,0
1.6579765E-01,-1.3625997E+00,0
-2.3527844E+00,9.5847213E-01,0
-5.465519E-01,-5.0726396E-01,0
-2.1765695E+00,2.4491182E-01,0
1.5454448E+00,-3.34289E-01,0
8.6859983E-01,-2.5092216E+00,1
-5.1927674E-01,-9.26828E-01,0
-6.790368E-01,-1.0115241E+00,0
-1.0851225E+00,-1.1484063E+00,0
6.975033E+00,4.0192404E+00,0
-5.3020597E-01,-5.6284904E-01,1
-2.3854313E+00,3.6373878E-01,0
1.9168224E+00,4.2206088E-01,0
2.4227107E+00,-3.9740305E+00,1
-1.5613873E+00,2.497145E-01,0
8.505406E-01,-4.791296E+00,1
-1.4178287E+00,-7.1922034E-01,1
4.5510092E-01,-8.807784E-01,1
-2.0462582E+00,-4.3220714E-01,0
1.0292704E+00,-4.7661906E-01,0
2.4767609E+00,-2.4109826E+00,0
-2.3782246E+00,3.863742E-01,0
-6.2657326E-01,-7.902756E-01,0
1.6077336E+00,-3.4538503E+00,1
-2.1318939E+00,6.6444397E-01,1
-3.1627264E+00,1.8245157E+00,0
1.219579E+00,-2.0651286E+00,1
-3.413026E+00,2.333293E+00,0
1.1269127E+01,6.791806E+00,0
3.400783E-01,-3.5724118E-01,0
2.7533524E+00,8.9087343E-01,0
-2.0241914E+00,-8.520694E-02,0
-3.2929711E+00,2.7677066E+00,0
1.586733E+00,-2.604513E-02,0
-2.9730293E-01,-2.409345E+00,0
-5.7896674E-01,-1.5169218E+00,0
-2.4517666E-01,-1.3201632E+00,1
1.3754828E+00,8.9589244E-01,0
2.1221657E-01,-2.6219692E+00,0
-2.6402123E+00,9.16322E-01,0
2.1681209E+00,5.807348E-01,0
4.0715156E+00,-1.166138E+00,1
-2.3509572E+00,6.448106E-01,1
2.931646E-01,-1.1444017E+00,0
-8.420623E-01,-1.141798E+00,0
-3.4403625E-01,-6.925295E-01,1
-1.5621322E+00,4.3826756E-01,0
-2.1553755E+00,8.9265054E-01,0
-1.7601236E+00,1.2182649E+00,0
3.728543E-01,6.6197366E-01,0
1.5154437E+00,-3.115351E+00,1
1.5302824E+00,-4.47859E+00,0
-1.4618456E+00,-1.0637434E+00,0
1.7534772E+00,-6.642017E-01,0
-2.1672487E+00,1.0099752E+00,1
-1.9502754E+00,7.546541E-01,0
3.3705673E-01,-3.5021174E+00,0
-7.6001024E-01,9.280514E-01,0
2.6234381E+00,-3.7584012E+00,1
2.3625913E+00,4.5411488E-01,0
-1.7423537E-02,-1.8389337E-01,0
6.616255E+00,-3.9652379E+00,1
3.8507824E+00,-2.132548E+00,0
-2.1658857E+00,8.4801584E-01,0
-3.2085001E+00,2.7975922E+00,0
6.607206E+00,2.8325777E+00,1
-2.0077555E+00,-5.5975753E-01,0
4.5183507E-01,-5.0012994E-01,0
1.7521447E+00,1.3208413E+00,0
1.7172017E+00,-2.9376667E+00,0
-1.7054056E-01,-6.189647E-01,0
-7.0490897E-01,1.5230514E+00,0
4.789734E+00,1.5907136E+00,0
-3.1979632E+00,2.440683E+00,0
-2.102141E+00,1.3056322E+00,0
-9.021253E-01,-6.300326E-01,0
-1.6899159E+00,-7.0798385E-01,0
4.0195413E+00,1.4590095E+00,0
9.428385E-01,-4.2815046E+00,1
7.237654E-02,-2.2048817E+00,0
-5.542874E-01,-2.6112375E+00,1
-7.4975705E-01,-5.5363655E-01,0
-3.3692102E+00,2.5303676E+00,0
1.7548006E+00,1.0567508E+00,0
-9.0230423E-01,1.7069147E+00,0
1.19125195E-01,-5.356094E-01,1
1.9225242E+00,6.344098E-01,0
2.8280511E-02,-1.2336357E+00,0
-2.286173E+00,-8.474167E-02,0
-9.5514756E-01,1.2989699E+00,0
2.10384E+00,-7.320156E-02,1
-1.8176678E+00,8.6922735E-01,0
-1.3311128E-01,-1.8765906E+00,0
-2.0710406E+00,6.537484E-01,0
3.621044E-01,-1.0058968E+00,0
-3.0014622E+00,1.4260613E+00,1
-3.29313E+00,2.57973E+00,0
2.9654067E+00,4.809435E+00,0
1.78005E+00,2.9824764E-01,0
-1.2836033E+00,-1.1406989E+00,0
-9.4677854E-01,-1.0598708E+00,0
9.8908114E-01,1.8551322E-02,0
-3.1702385E+00,2.84743E+00,0
1.041862E+00,-4.888113E+00,1
2.4947114E-01,-9.812906E-01,0
7.60439E+00,3.85997E+00,0
-4.822382E-01,-6.9153666E-01,1
-3.2885683E+00,2.1938336E+00,1
9.005067E-01,-2.3556986E-01,0
4.5282134E-01,-1.6103324E-01,0
-7.9285E-01,4.8372316E-01,0
-2.641048E+00,2.5812724E+00,0
2.73742E+00,3.7622863E-01,0
-2.8552706E+00,3.2879987E+00,0
-2.5678685E+00,1.3289883E+00,0
2.1175444E+00,3.0173423E+00,0
-7.77962E-01,-8.6797875E-01,0
-1.6827735E+00,-3.3216946E-02,0
5.467427E+00,2.6185927E+00,0
-8.1487775E-01,5.845809E+00,0
-3.1100388E+00,2.5314186E+00,0
-2.147469E+00,6.619697E-01,0
1.9547842E-01,-1.557932E+00,1
-2.5019386E+00,5.712633E-01,1
-1.2147102E+00,-9.366943E-01,0
1.6344709E+00,-3.9712374E+00,0
-8.887155E-03,-3.4017513E+00,1
-9.5730793E-01,5.8938627E+00,0
1.3093315E+00,-2.6979005E+00,0
-2.05662E+00,8.807683E-01,0
-6.1655426E-01,-2.107614E+00,1
-2.7171185E+00,1.4323351E+00,0
-1.574243E-01,-1.195433E+00,0
-3.3213863E+00,2.7601252E+00,1
-1.4169134E+00,1.1161385E+00,0
1.2851416E+00,-2.36831E+00,1
8.704234E-01,6.4725524E-01,0
-3.3118732E+00,2.6539595E+00,0
2.766E+00,8.8776094E-01,0
3.5247135E-01,4.939343E-01,0
-3.6970258E-01,-9.6217304E-01,0
-2.295162E+00,1.077932E+00,0
3.6083596E+00,-2.9788613E+00,1
-3.193168E+00,2.9460366E+00,1
6.533382E+00,3.242983E+00,0
1.2461239E+00,-7.528006E-02,0
-1.0757815E+00,7.170065E-01,0
-1.7169734E+00,-1.4195797E-01,1
-3.025977E+00,3.1278176E+00,0
1.1631561E+01,5.8051114E+00,0
3.1213973E+00,-8.7951183E-01,0
3.1465608E-01,2.1652823E-02,0
2.9936676E+00,1.2933445E+00,0
-2.5640364E+00,1.7219077E+00,0
3.6508749E+00,1.479366E+00,0
2.881649E-01,1.6539778E-01,0
5.2890615E+00,-2.4579945E+00,0
1.9274534E+00,-2.8810651E+00,0
-1.798425E+00,1.8161914E+00,0
1.5641015E+00,1.2675105E+00,0
5.906882E-01,1.9209073E+00,1
-1.7336099E+00,1.7277341E+00,1
3.5656257E+00,1.1653205E+00,0
-3.1117308E+00,2.5625508E+00,0
1.0166688E+01,4.5451646E+00,0
2.8389242E+00,2.3027294E+00,0
9.384984E-01,-3.758502E+00,1
5.509251E+00,3.7408364E+00,0
6.5496416E+00,2.5146263E+00,1
7.212861E-01,-3.7592962E+00,0
1.4574918E-01,5.5800736E-01,0
1.0613768E+00,-1.4377631E+00,0
9.082901E-02,-1.0295401E+00,0
-1.0598812E+00,-1.5137786E+00,1
-1.5662698E+00,9.282878E-02,0
-1.1661742E+00,-4.054472E-01,0
-3.2260823E+00,3.2619784E+00,1
9.0703326E-01,3.8575953E-01,0
-1.6338054E-02,-1.0520115E+00,0
9.2340547E-01,-7.672858E-01,0
-6.296523E-01,-5.1786107E-01,0
4.5063806E+00,2.58952E+00,0
3.103098E+00,9.633392E-01,0
1.1780527E+00,-4.73544E-01,0
1.2173549E+00,2.0243955E-01,0
-2.217333E+00,9.951206E-01,0
3.111619E+00,1.4099594E+00,0
1.1634633E-01,-3.268563E+00,0
1.5627216E+00,-1.4941997E-04,0
8.255828E-01,-4.75327E-01,0
-8.1569034E-01,-8.26844E-01,1
2.0818975E+00,-4.0926623E+00,1
-1.5099658E+00,2.0371382E+00,0
4.3273187E-01,-1.1422766E+00,0
6.2478833E+00,2.41012E+00,0
1.5806819E+00,-2.4762182E+00,0
-6.8360776E-01,-2.0019095E+00,1
7.6355946E-01,-9.9283196E-02,0
4.411445E+00,3.0943038E+00,1
-2.3934247E+00,3.645196E-01,0
3.6314514E+00,1.7034394E+00,0
3.1141458E+00,1.384657E+00,0
3.9616077E+00,-1.3486315E+00,1
1.8243754E+00,4.64503E-01,0
5.4245573E-01,-5.77993E-01,0
-5.0239205E-01,-2.2326436E+00,0
5.059752E+00,-2.389816E+00,1
-9.922673E-01,-1.5231812E+00,1
-3.280377E+00,2.6494431E+00,0
1.2839915E-01,1.5013689E+00,1
7.396337E-01,7.587964E-01,0
5.51089E+00,1.2439624E+00,1
-3.3565705E+00,2.62942E+00,0
2.487002E+00,-1.252555E+00,1
-1.8655843E+00,2.812709E-01,0
-9.26609E-01,-1.5593514E+00,1
1.2632155E+00,8.0131656E-01,0
6.4646983E+00,2.7199214E+00,0
-6.988281E-01,-1.8190171E-01,0
7.8551936E-01,-4.8412547E+00,1
-2.661853E-01,-2.3894453E+00,1
7.888428E+00,3.7307522E+00,0
4.074128E+00,1.8275596E+00,0
-2.6272569E+00,9.0715057E-01,0
1.8619982E+00,-2.2641873E+00,1
2.5132418E-01,-7.9934704E-01,0
4.655245E+00,4.5981693E+00,0
-3.0008717E+00,2.6333907E+00,0
3.6727023E-01,-1.8496127E+00,0
6.7030234E+00,2.6544437E+00,0
3.397332E-01,-5.0677985E-01,0
-1.8024404E+00,1.8925384E+00,0
-8.9884645E-01,-9.721787E-01,0
2.8353465E+00,8.249161E-01,0
1.3035932E+00,6.1749405E-01,0
-1.8587644E-01,-6.791817E-01,0
1.6929811E+00,9.836022E-01,0
1.0980275E+00,-3.0259466E-01,0
-3.2024398E+00,2.0061052E+00,0
-2.8288093E+00,3.498011E+00,0
7.9510593E-01,2.2874973E+00,0
-1.8219428E+00,-1.1912452E-01,0
-3.2218664E+00,2.5165324E+00,1
2.2273906E-01,-8.3626676E-01,0
-5.523302E-01,-2.163983E-01,0
-6.0913694E-01,1.2774872E+00,0
2.074194E-01,1.1172309E-01,0
-8.44014E-03,-2.4934874E+00,1
-6.538214E-01,-8.531652E-01,0
7.350633E-01,1.8764013E-01,0
9.3215966E-01,-7.830765E-02,0
-2.6630375E+00,1.7191371E+00,1
-1.8801584E+00,2.821634E-01,0
-3.745847E-01,1.885658E+00,0
3.190635E+00,1.5028721E+00,0
2.937205E+00,-3.8052926E+00,0
-1.8048518E+00,1.875984E+00,0
-2.4707355E+00,1.2705762E+00,0
1.5942903E+00,-2.7480108E-01,0
4.2335176E+00,1.3586887E+00,0
-1.1754055E+00,2.8025815E+00,0
1.1434047E+01,5.021455E+00,0
-2.9800339E+00,2.3776636E+00,0
-2.8614643E+00,2.551338E+00,0
-3.2105476E-01,-3.4468085E-01,0
-3.0834322E+00,2.7865782E+00,0
4.787277E-01,7.3425865E-01,0
-2.2311904E+00,2.2552264E-01,0
-3.1000203E-03,-1.037914E+00,0
-1.2832512E-01,-4.1226634E-01,0
-2.9354067E+00,1.7836981E+00,0
-8.2964903E-01,3.1731677E+00,0
-2.4422674E+00,3.3997731E+00,0
2.7257483E+00,-3.5344243E+00,1
8.962779E-01,4.4555254E-03,0
-2.1188543E+00,7.3488516E-01,0
-3.0158484E+00,2.4121487E+00,0
1.5754923E+00,-1.1531681E+00,0
-8.6289257E-01,-1.2989683E+00,0
-6.59875E-01,-1.2261273E+00,0
-2.5739377E-02,-1.4520493E+00,0
-1.3819516E+00,1.4134277E-01,0
5.715306E-01,-2.823815E+00,1
2.2393303E-01,-1.5687929E+00,0
-1.2653402E+00,1.8296862E+00,0
7.362574E-01,-1.5226078E+00,0
-1.5331146E+00,1.7407708E+00,0
2.4384992E+00,-3.9020476E+00,0
-4.217366E-01,7.5538474E-01,0
2.7538297E+00,1.8488904E+00,0
-1.1984174E+00,-1.5705448E+00,1
5.374366E+00,2.2412312E+00,0
2.4065504E+00,6.101126E-01,0
3.0708706E+00,8.465897E-01,0
5.6068875E-02,-7.634951E-01,0
-1.435941E-01,-1.2718921E+00,0
-2.3816066E+00,2.1555567E+00,0
-2.9360828E+00,1.7434036E+00,1
7.040016E-01,-9.912451E-01,0
4.8544745E+00,1.9149449E+00,0
-1.1097757E+00,-1.6277927E+00,0
1.5579712E+00,-1.0367099E+00,0
-1.8690351E+00,1.5260805E+00,0
-3.1791525E+00,3.3814716E+00,0
3.332655E-01,-4.308415E+00,1
-2.5140882E-01,-1.2196145E+00,1
-3.1831956E+00,3.0720918E+00,0
6.226971E+00,2.975534E+00,0
6.082437E+00,1.3654267E+00,0
-4.9278635E-01,-1.0423594E+00,0
-2.6839411E+00,3.2051768E+00,0
1.3112123E+01,4.8941197E+00,1
-1.0454822E+00,8.033812E-01,0
9.413913E+00,3.9889612E+00,0
-5.024334E-01,-1.1190802E+00,0
-2.8724773E+00,3.3165612E+00,0
-3.2534373E+00,3.0098212E+00,1
-1.4515065E+00,1.9716219E+00,0
-1.3436596E+00,6.677125E-02,0
8.756895E-01,-7.105508E-01,0
-1.9452908E+00,-1.5182933E-01,1
-1.9086783E+00,3.7336096E-01,0
-2.8051682E+00,2.7817447E+00,0
-2.0258422E+00,4.117587E-01,0
8.4628093E-01,-6.665058E-01,1
2.719324E+00,-3.661819E+00,0
4.682335E+00,6.900895E-02,1
-2.0920026E+00,1.180978E+00,0
-1.4833993E+00,-6.8293476E-01,0
-8.093558E-01,-1.2284029E+00,0
1.5166959E+00,-4.5418115E+00,1
-1.8160239E-01,-1.0597081E+00,0
-3.3123937E-01,-1.1889108E+00,0
-2.1575008E-01,-2.0542996E+00,0
-7.1773505E-01,2.2317577E-02,1
-1.4457158E+00,-1.0488169E+00,0
-1.5389966E+00,1.5315685E-01,1
-5.900851E-01,-1.2307879E+00,0
-1.4303803E+00,-1.3025492E+00,0
4.9266653E+00,1.7571416E+00,0
-1.9946058E+00,4.8265842E-01,0
-8.9754456E-01,-1.5440907E+00,0
-1.1521533E+00,1.6427039E+00,0
-2.8575752E+00,1.3951343E+00,1
-1.7331293E+00,5.8539983E-02,0
1.70014E-01,-2.9926372E+00,1
2.677809E+00,1.0167488E+00,0
-3.350451E-01,-2.8868088E-01,0
1.1775218E+00,-5.2490487E+00,1
-3.3573458E+00,1.8739375E+00,0
-1.1058546E+00,2.478534E+00,0
1.2127856E+00,-3.9025187E-01,1
2.8790286E-01,-7.968546E-01,0
-1.9922583E+00,8.4878814E-01,0
-6.66769E-01,-2.0674834E+00,0
1.924646E-01,-2.4280694E-01,0
4.5252957E+00,1.4830881E+00,0
-3.3572145E+00,2.9862895E+00,0
1.1546175E+00,-6.070209E-01,0
2.6008413E+00,-3.963688E+00,1
-8.765179E-01,8.7482935E-01,0
2.8746996E+00,-1.8562914E+00,1
3.1727922E-01,-1.5682172E+00,0
1.2202711E+00,-7.9723276E-02,0
-8.149547E-01,-2.4711683E+00,0
-2.276777E+00,1.411413E-01,1
5.705642E-01,-7.292145E-01,0
-3.2874432E-01,-2.1494002E+00,0
1.0774125E+00,-1.1404146E+00,1
-1.7005992E+00,-3.4913278E-01,0
3.7088293E-01,1.5031588E+00,0
4.1001053E+00,1.0896719E+00,0
-6.249717E-01,1.623339E+00,0
1.5347044E+00,-2.5204465E-01,0
-1.9599804E+00,1.9381597E+00,0
-2.3523178E+00,2.0765405E+00,0
6.614263E-01,-4.8092765E-01,0
-1.8265427E+00,1.1789222E+00,0
7.243704E+00,4.4567304E+00,1
-2.2383564E+00,4.0550925E-02,0
-3.3622155E+00,2.3948588E+00,0
-2.466673E+00,2.512228E-01,0
2.3562522E-01,-1.4786408E+00,1
-2.3259685E+00,1.2458222E-01,0
1.804911E+00,-1.4487061E-01,0
-3.3593738E-01,-6.3876975E-01,0
-4.532307E-01,-1.3352398E+00,0
8.61606E-01,-2.587038E+00,1
1.0241643E+00,-4.243093E+00,1
1.7744753E+00,1.7151235E+00,1
-1.9423173E-01,-1.2820535E+00,0
1.2862454E-01,2.3211824E-02,0
-1.8932987E+00,-5.4536987E-02,0
9.490287E-02,3.0933375E-02,0
5.3242745E+00,2.2235386E+00,0
-2.1779373E+00,9.727802E-01,0
-8.007407E-01,-1.0152446E+00,1
6.9789255E-01,5.253285E-02,0
7.0386046E-01,-5.3503627E-01,1
3.8425832E+00,-2.832006E+00,1
3.1165725E-01,1.194783E-01,0
-1.0763217E+00,-4.207764E-01,0
-3.167311E+00,3.1918402E+00,0
-2.64769E+00,1.7005306E+00,0
-1.8270482E+00,1.2887236E+00,0
9.380902E+00,4.3759522E+00,0
2.1364665E+00,-1.2527303E+00,1
2.4164525E-01,1.2504928E+00,0
-3.3936796E+00,2.4085994E+00,1
1.262238E+00,3.9551634E-01,0
-1.7155287E+00,1.2187471E+00,0
6.751313E-02,-4.8074123E-01,0
-1.0499324E+00,2.245699E+00,0
8.773267E-01,-3.6375198E+00,1
1.1441281E+00,1.9910587E-02,0
6.4643135E+00,2.4462745E+00,0
3.0919793E+00,-2.7784865E+00,1
1.3758049E+01,6.1575093E+00,0
6.018327E+00,6.522087E+00,0
-2.1205838E+00,3.8567418E-01,0
-1.0945116E+00,-2.6322412E-01,0
3.2739782E+00,8.121171E-01,0
1.452008E+00,5.489683E-01,1
3.8225951E+00,2.3444948E+00,0
-2.952324E+00,2.2269053E+00,0
3.092402E+00,9.722508E-01,0
1.0499823E+00,-2.8084056E+00,1
-6.2042642E-02,-1.813337E+00,0
-2.1917279E+00,6.707931E-01,0
5.530216E-01,5.8220737E-03,0
-3.0113375E+00,2.5913117E+00,0
1.9448568E+00,-5.441696E+00,1
-1.8936114E+00,5.06324E-01,0
4.15541E+00,-8.840158E+00,1
1.0707396E+00,-4.308945E+00,1
-7.6129526E-01,-1.3893585E+00,1
8.129999E-01,-2.0521536E+00,1
8.63102E-01,-5.1327624E+00,1
2.830464E-01,-2.0202863E-01,0
8.713111E-01,-7.903593E-01,0
9.7363514E-01,-4.590233E+00,0
-9.4798625E-01,-1.5867213E+00,0
5.285918E+00,8.755994E-01,0
-6.031374E-01,-2.445694E+00,0
-9.813178E-01,-1.5732126E+00,1
-5.379592E-01,-1.7006766E+00,0
4.582325E-01,2.3824538E-01,0
1.3020327E+00,-2.0806655E-01,0
1.3944463E+00,9.554567E-02,0
-2.3676028E+00,6.4849424E-01,0
-2.2904947E+00,3.4733376E-01,0
-1.3392351E+00,-6.9241625E-01,0
3.1242204E+00,5.602093E-01,0
-2.789525E+00,2.5021582E+00,0
-2.8956978E+00,3.346903E+00,0
-1.8260622E+00,-7.214419E-02,1
-5.29389E-01,-3.8238028E-01,0
-2.93906E+00,2.5607326E+00,0
-3.781074E-01,-1.5746087E-01,0
1.0991942E-01,-3.2710874E-01,0
7.3724604E-01,1.0519925E-01,0
-1.4150937E+00,-1.3664335E+00,1
5.2989215E-01,-1.645987E+00,0
-2.112266E+00,9.54399E-01,0
-2.0166197E+00,5.85169E-01,0
2.4109333E+00,5.8983874E-01,0
-1.7990757E+00,-8.27789E-01,1
5.9268355E+00,1.8875071E+00,0
-2.3004963E+00,8.4356165E-01,0
9.408087E-01,-4.3324304E+00,1
-2.6538558E+00,1.6105945E+00,1
4.0510106E+00,1.7711937E+00,0
-2.0762815E+00,6.689216E-01,1
-1.3804362E+00,-1.2301669E+00,1
-1.3589039E+00,6.640277E-01,0
-1.7220818E-01,-1.3505746E+00,1
-2.2142568E+00,1.3041768E+00,0
-2.8743026E+00,1.7455246E+00,0
-3.1052597E+00,2.4837997E+00,0
2.9953568E+00,5.887687E-01,0
-1.3360702E+00,-4.5121485E-01,0
-1.914733E+00,1.625078E-01,0
3.2741249E+00,-4.6688104E-01,0
6.9069993E-01,1.5477191E-01,0
2.2602253E+00,-1.7297143E-01,0
-8.2039607E-01,-7.6161325E-01,0
1.7573867E+00,-3.0333745E+00,1
-2.5082438E+00,8.9376736E-01,0
1.0693064E+00,-3.4124389E+00,1
-3.3457346E-02,-4.972775E-01,0
1.2329572E+00,-2.7881784E+00,1
1.5085812E+00,-4.534994E+00,0
-1.6971165E+00,1.1409512E+00,0
3.015554E+00,-3.183067E+00,1
1.1483735E-02,-3.6170986E+00,1
-1.7588829E+00,-5.09078E-01,0
3.0049748E+00,7.104103E-01,0
-5.4301727E-01,-7.7026117E-01,0
1.026255E+01,-2.6334798E-01,1
-1.9110909E+00,-2.0865424E-01,1
-1.5356743E+00,1.1965271E+00,0
1.1328491E+00,-1.1976265E+00,1
1.5523568E+00,-8.901312E-01,0
-2.8816552E+00,3.287204E+00,0
8.69621E-01,1.9065402E+00,0
1.7661021E+00,-5.5358915E+00,1
-1.4166766E+00,-1.7030266E-01,0
2.5961952E+00,-1.1471809E+00,1
-1.0087436E+00,1.8740474E+00,0
-2.6376705E+00,1.6863341E+00,0
-1.9868331E+00,1.5582103E+00,0
-1.3669747E+00,1.5337379E+00,0
5.3096604E-01,-2.7111819E+00,0
1.0491322E+00,-4.2263135E-01,1
-1.7150887E+00,7.411176E-01,0
-2.7607483E-01,-1.7447556E+00,0
-1.9192115E+00,1.4744079E+00,0
-1.105453E+00,-8.5426044E-01,0
-2.5467498E-02,-1.6951535E+00,0
-6.402932E-01,-1.4978678E+00,1
-2.0291913E+00,2.0258357E-01,1
-6.473903E-02,-1.11949E+00,0
2.4630888E-01,-4.3782994E-01,0
2.1210146E-01,-2.191129E+00,0
1.2840091E+00,4.670112E-01,0
1.4402921E+00,9.062703E-01,0
-1.44673E+00,-1.0982538E+00,0
3.259787E+00,1.3580852E+00,0
2.806933E+00,6.022895E-01,0
-3.0495876E-01,-1.1218765E+00,0
-1.2824056E+00,-1.5751327E+00,1
2.0608888E+00,-3.5919728E+00,0
2.9812982E+00,8.080541E-01,0
-3.2005117E+00,2.1551514E+00,0
2.0867538E+00,3.573486E-01,0
8.961074E+00,4.7509804E+00,0
4.7965273E-01,-3.3132892E+00,1
5.828107E-01,-2.96552E-02,0
1.4984412E+00,-5.4577374E+00,0
2.2702549E+00,-4.8757124E+00,1
1.41838875E+01,4.8846083E+00,1
6.795825E+00,3.494812E+00,0
-3.222004E+00,2.0911376E+00,0
-3.197927E+00,2.9613955E+00,0
5.343486E-01,-2.6848552E+00,1
3.893242E+00,9.3900883E-01,0
6.729041E+00,2.8028674E+00,0
-2.6354935E+00,2.9607987E+00,0
6.07379E-01,4.383237E+00,0
-1.748464E+00,1.373195E+00,0
-3.3295326E+00,2.742507E+00,1
6.008568E-01,-1.1236808E+00,0
-1.6892325E+00,9.826662E-01,0
2.1706455E+00,-3.389917E+00,1
4.713088E-01,-3.4823647E+00,0
-3.2182703E+00,3.04225E+00,1
-2.2567809E+00,9.1466963E-01,0
1.8398886E+00,1.3630271E-01,0
-2.8328135E+00,2.2826707E+00,0
2.8329596E-01,-8.608389E-01,0
3.5059342E+00,1.3043087E+00,0
-2.306422E+00,9.7682464E-01,1
4.9526668E+00,2.1757333E+00,0
-1.129223E+00,1.0511441E+00,0
3.944407E+00,2.9669676E+00,0
7.0252566E+00,2.83221E+00,1
-3.2037122E+00,2.779833E+00,0
-7.5570923E-01,-1.2115748E+00,0
-1.2084169E+00,9.493155E-02,0
-1.9713297E+00,4.565794E+00,0
-1.0736227E+00,-1.6963153E+00,0
-1.0811691E+00,-7.805772E-01,0
-2.9354067E+00,1.7836981E+00,1
-1.0740093E+00,-1.6349597E+00,0
-7.6627046E-01,-1.478943E+00,1
8.061319E-01,-3.51084E+00,1
-9.381556E-02,3.0136683E+00,0
1.8037372E+00,1.0321832E-01,0
-6.179573E-01,-1.0072782E+00,0
1.0306307E+01,5.461968E+00,0
9.3052554E-01,3.9065342E-02,0
-1.3131518E+00,3.136193E+00,0
2.408694E+00,8.629009E-01,0
-1.0180984E+00,-8.91698E-01,0
-1.0332601E+00,-1.5574191E+00,0
1.1038691E+00,-4.5838647E+00,0
2.961549E-01,1.8137249E+00,0
-1.1594545E+00,-1.61757E+00,0
-9.817301E-01,-1.3510337E+00,0
-1.3971841E+00,3.1459405E+00,0
8.268383E+00,3.8956354E+00,0
-4.4407943E-01,-6.834529E-01,1
7.2159725E-01,-7.467736E-01,0
-1.0701998E+00,-1.4891247E+00,0
4.0150544E-01,-9.105612E-01,0
-3.2550297E+00,2.8840182E+00,0
8.695438E+00,2.4742153E+00,0
4.05866E+00,-1.4825575E+00,1
-2.5973716E-01,-3.472763E-01,1
-2.7868843E+00,2.7273364E+00,0
2.679659E-01,-1.6804624E+00,0
8.4368914E-01,1.4796069E+00,0
-6.3448E-01,-1.4557929E+00,0
3.2920864E+00,9.2198884E-01,0
-9.5771646E-01,-7.917061E-01,0
3.0606158E+00,1.3072609E+00,1
2.3367675E-01,-7.889026E-01,0
-1.2250586E+00,5.608882E-01,0
-2.948165E+00,2.5090582E+00,0
4.0500784E+00,6.873032E-01,0
1.8338641E+00,-1.311815E+00,0
2.7099416E+00,5.07029E-01,0
-1.4102954E+00,2.1206549E-01,0
3.493093E-01,-3.1153793E+00,1
2.5521111E+00,5.3924483E-01,0
-1.4493259E+00,1.645728E+00,0
1.9544457E+00,-8.428484E-01,0
-1.5086521E-01,-6.3006806E-01,0
7.1326536E-01,6.842796E-01,0
-1.4200868E-01,3.0630457E-01,0
-2.3865755E+00,9.1973287E-01,0
1.354317E+00,-4.3144036E-02,0
-3.2044687E+00,2.830005E+00,1
-9.6690273E-01,-1.30192E+00,0
-2.7499956E-01,-1.5636289E+00,1
-3.1387851E+00,2.9741035E+00,0
-1.5189813E+00,-5.1548886E-01,0
-2.9056017E+00,1.5373011E+00,1
-2.1216638E+00,5.2337646E-01,0
-8.008632E-01,-1.4193921E+00,0
5.5456634E+00,-9.5663404E-01,1
-3.0173516E+00,8.6150753E-01,1
-2.2047994E+00,1.0421994E+00,0
9.448902E+00,4.353084E+00,0
3.629089E-01,7.2149344E-02,0
-2.3396304E-01,-5.748496E-01,0
1.9704685E-01,-1.9519141E-01,0
6.201249E+00,-3.2069498E-01,0
-5.862402E-01,-1.4202435E+00,1
-2.199003E+00,5.490853E-02,0
